Gene stable ID	Macaque gene stable ID	dN with Macaque	dS with Macaque	Macaque homology type
ENSG00000167695	ENSMMUG00000055344	0.0193	0.071	ortholog_one2one
ENSG00000205212	ENSMMUG00000018581	0.5835	0.7283	ortholog_one2many
ENSG00000179409	ENSMMUG00000030401	0.0208	0.1122	ortholog_one2one
ENSG00000266714	ENSMMUG00000013436	0.0592	0.1841	ortholog_one2many
ENSG00000266714	ENSMMUG00000064684			ortholog_one2many
ENSG00000188554	ENSMMUG00000010433	0.0185	0.0426	ortholog_one2one
ENSG00000126561	ENSMMUG00000010705	0.006	0.128	ortholog_one2one
ENSG00000108298	ENSMMUG00000004235	0	0	ortholog_one2many
ENSG00000108298	ENSMMUG00000052747	0	0	ortholog_one2many
ENSG00000108298	ENSMMUG00000016603	0.0088	0.1032	ortholog_one2many
ENSG00000204323	ENSMMUG00000063604	0.0125	0.1374	ortholog_one2one
ENSG00000108469	ENSMMUG00000021635	0.0524	0.1144	ortholog_one2one
ENSG00000108840	ENSMMUG00000006806	0.0033	0.0713	ortholog_one2one
ENSG00000189152	ENSMMUG00000005327	0.0694	0.3111	ortholog_one2one
ENSG00000068097	ENSMMUG00000007671	0.033	0.0927	ortholog_one2one
ENSG00000141750	ENSMMUG00000000296	0.0076	0.0685	ortholog_one2one
ENSG00000108370	ENSMMUG00000014521	0.0063	0.0737	ortholog_one2one
ENSG00000179859	ENSMMUG00000046058	0.0424	0.0922	ortholog_one2one
ENSG00000159210	ENSMMUG00000021087	0	0	ortholog_one2one
ENSG00000170043	ENSMMUG00000055778	0	0	ortholog_one2one
ENSG00000277791	ENSMMUG00000012363	0.0062	0.0683	ortholog_one2one
ENSG00000170037	ENSMMUG00000022225	0.0143	0.0516	ortholog_one2one
ENSG00000168646	ENSMMUG00000060015	0.0075	0.0631	ortholog_one2one
ENSG00000154240	ENSMMUG00000005637	0.017	0.077	ortholog_one2one
ENSG00000125319	ENSMMUG00000006808	0.0526	0.0703	ortholog_one2one
ENSG00000170049	ENSMMUG00000022230	0.0058	0.0729	ortholog_one2one
ENSG00000167699	ENSMMUG00000011417	0.0112	0.0617	ortholog_one2one
ENSG00000131473	ENSMMUG00000018931	0.0004	0.0701	ortholog_one2one
ENSG00000225190	ENSMMUG00000008459	0.0122	0.0999	ortholog_one2one
ENSG00000171861	ENSMMUG00000060467	0.0309	0.0753	ortholog_one2one
ENSG00000167434	ENSMMUG00000007917	0.0701	0.121	ortholog_one2one
ENSG00000197879	ENSMMUG00000002371	0.0175	0.2137	ortholog_one2one
ENSG00000161664	ENSMMUG00000016867	0.0141	0.1386	ortholog_one2one
ENSG00000197563	ENSMMUG00000002204	0.0114	0.0594	ortholog_one2one
ENSG00000154845	ENSMMUG00000060986	0.007	0.0465	ortholog_one2one
ENSG00000154832	ENSMMUG00000009051	0.0014	0.0527	ortholog_one2one
ENSG00000175354	ENSMMUG00000055629	0.0046	0.0256	ortholog_one2one
ENSG00000154839	ENSMMUG00000000719	0.0229	0.0367	ortholog_one2one
ENSG00000134490	ENSMMUG00000032559	0.0706	0.0948	ortholog_one2one
ENSG00000134508	ENSMMUG00000005125	0.0085	0.0816	ortholog_one2one
ENSG00000168461	ENSMMUG00000052840	0.0088	0.0521	ortholog_one2one
ENSG00000141639	ENSMMUG00000017290	0.0043	0.1606	ortholog_one2one
ENSG00000168454	ENSMMUG00000054108	0.091	0.1104	ortholog_one2one
ENSG00000134042	ENSMMUG00000022472	0.1869	0.2236	ortholog_one2one
ENSG00000082212	ENSMMUG00000022001	0.0039	0.0462	ortholog_one2one
ENSG00000101782	ENSMMUG00000021478	0.0049	0.066	ortholog_one2one
ENSG00000141642	ENSMMUG00000003127	0.0027	0.0487	ortholog_one2one
ENSG00000141646	ENSMMUG00000018334	0	0	ortholog_one2one
ENSG00000134444	ENSMMUG00000002209	0.0023	0.0365	ortholog_one2one
ENSG00000176624	ENSMMUG00000023652	0.0142	0.0679	ortholog_one2one
ENSG00000141655	ENSMMUG00000002210	0.0284	0.0779	ortholog_one2one
ENSG00000141664	ENSMMUG00000004434	0.0072	0.0538	ortholog_one2one
ENSG00000081913	ENSMMUG00000005145	0.0083	0.0791	ortholog_one2one
ENSG00000171791	ENSMMUG00000059194	0.0052	0.0701	ortholog_one2one
ENSG00000166573	ENSMMUG00000053003	0.006	0.1428	ortholog_one2one
ENSG00000119537	ENSMMUG00000006578	0.0028	0.0522	ortholog_one2one
ENSG00000082397	ENSMMUG00000019418	0.0068	0.0512	ortholog_one2one
ENSG00000215472	ENSMMUG00000018837	0.0101	0.0911	ortholog_one2one
ENSG00000150656	ENSMMUG00000008942	0.0239	0.0898	ortholog_one2one
ENSG00000215421	ENSMMUG00000008945	0.0182	0.0747	ortholog_one2one
ENSG00000180011	ENSMMUG00000014915	0.0159	0.036	ortholog_one2one
ENSG00000179981	ENSMMUG00000014916	0.0181	0.1968	ortholog_one2one
ENSG00000101489	ENSMMUG00000006866	0.0009	0.0496	ortholog_one2one
ENSG00000101493	ENSMMUG00000017408	0.0114	0.1239	ortholog_one2one
ENSG00000154655	ENSMMUG00000016302	0.0185	0.0497	ortholog_one2one
ENSG00000256463	ENSMMUG00000000286	0.0091	0.2783	ortholog_one2one
ENSG00000206432	ENSMMUG00000055350	0.0176	0.1455	ortholog_one2one
ENSG00000141385	ENSMMUG00000058099	0.0055	0.0547	ortholog_one2one
ENSG00000176014	ENSMMUG00000007588	0.0009	0.302	ortholog_one2one
ENSG00000166377	ENSMMUG00000021792	0.0067	0.0883	ortholog_one2one
ENSG00000088756	ENSMMUG00000014506	0.0162	0.0657	ortholog_one2one
ENSG00000176136	ENSMMUG00000063905	0.0281	0.202	ortholog_one2many
ENSG00000176136	ENSMMUG00000059903	0.0293	0.2108	ortholog_one2many
ENSG00000101670	ENSMMUG00000019054	0.013	0.0887	ortholog_one2one
ENSG00000130856	ENSMMUG00000011329	0.0045	0.0759	ortholog_one2one
ENSG00000167306	ENSMMUG00000003041	0.0076	0.0675	ortholog_one2one
ENSG00000167315	ENSMMUG00000003040	0.0117	0.061	ortholog_one2one
ENSG00000101542	ENSMMUG00000001713	0.0046	0.0763	ortholog_one2one
ENSG00000183206	ENSMMUG00000055704	0.0958	0.1372	ortholog_many2many
ENSG00000183206	ENSMMUG00000041125	0.0991	0.1144	ortholog_many2many
ENSG00000183206	ENSMMUG00000051740	0.0973	0.1486	ortholog_many2many
ENSG00000183206	ENSMMUG00000059510	0.3356	0.5388	ortholog_many2many
ENSG00000183206	ENSMMUG00000064689	0.0859	0.143	ortholog_many2many
ENSG00000141391	ENSMMUG00000050745	0.0397	0.1378	ortholog_one2one
ENSG00000128789	ENSMMUG00000063218	0.0106	0.1134	ortholog_one2many
ENSG00000128789	ENSMMUG00000031508	0.0234	0.1175	ortholog_one2many
ENSG00000101624	ENSMMUG00000056586	0.0028	0.0681	ortholog_one2one
ENSG00000134278	ENSMMUG00000061977	0.0095	0.0576	ortholog_one2one
ENSG00000180777	ENSMMUG00000064104			ortholog_one2one
ENSG00000197971	ENSMMUG00000011333	0.0217	0.0609	ortholog_one2one
ENSG00000131196	ENSMMUG00000022596	0.0124	0.1376	ortholog_one2one
ENSG00000101680	ENSMMUG00000011408			ortholog_one2one
ENSG00000206422	ENSMMUG00000049108	0.01	0.0968	ortholog_one2one
ENSG00000141644	ENSMMUG00000009050	0.0607	0.1368	ortholog_one2one
ENSG00000173482	ENSMMUG00000000768	0.0026	0.0654	ortholog_one2one
ENSG00000067900	ENSMMUG00000004656	0.0016	0.0499	ortholog_one2one
ENSG00000060069	ENSMMUG00000009151	0.2004	0.5402	ortholog_one2one
ENSG00000176641	ENSMMUG00000041998	0.0021	0.0878	ortholog_one2one
ENSG00000178342	ENSMMUG00000032486	0.0107	0.3735	ortholog_one2one
ENSG00000141449	ENSMMUG00000003974	0.006	0.0479	ortholog_one2one
ENSG00000122490	ENSMMUG00000001612	0.0062	0.2022	ortholog_one2one
ENSG00000141446	ENSMMUG00000012987	0.0166	0.0446	ortholog_one2one
ENSG00000206418	ENSMMUG00000062113	0.0109	0.1078	ortholog_one2one
ENSG00000168502	ENSMMUG00000015761	0.0141	0.1169	ortholog_one2one
ENSG00000167088	ENSMMUG00000051922	0.025	0.059	ortholog_one2one
ENSG00000158201	ENSMMUG00000004382	0.008	0.0598	ortholog_one2one
ENSG00000226742	ENSMMUG00000048128	0.0253	0.0711	ortholog_one2one
ENSG00000141759	ENSMMUG00000001613	0	0	ortholog_one2one
ENSG00000101546	ENSMMUG00000014855	0.0599	0.1215	ortholog_one2one
ENSG00000101752	ENSMMUG00000055822	0.0005	0.0462	ortholog_one2one
ENSG00000141448	ENSMMUG00000010944	0.0045	0.0877	ortholog_one2one
ENSG00000178127	ENSMMUG00000001354	0.0057	0.0442	ortholog_one2many
ENSG00000178127	ENSMMUG00000049556	0.0261	0.0919	ortholog_one2many
ENSG00000101745	ENSMMUG00000049523	0.0085	0.0517	ortholog_one2one
ENSG00000101544	ENSMMUG00000013710	0.0084	0.0891	ortholog_one2one
ENSG00000178184	ENSMMUG00000056088	0.0055	0.1768	ortholog_one2one
ENSG00000101773	ENSMMUG00000012715	0.0157	0.0331	ortholog_one2one
ENSG00000128791	ENSMMUG00000052003	0.002	0.0442	ortholog_one2one
ENSG00000170579	ENSMMUG00000001471	0.0018	0.0705	ortholog_one2one
ENSG00000150477	ENSMMUG00000006864	0.0283	0.0602	ortholog_one2one
ENSG00000134030	ENSMMUG00000020898	0.0627	0.2778	ortholog_one2one
ENSG00000167220	ENSMMUG00000010999	0.0101	0.0315	ortholog_one2one
ENSG00000134049	ENSMMUG00000059289	0.0131	0.091	ortholog_one2many
ENSG00000154611	ENSMMUG00000018066	0.0018	0.0571	ortholog_one2one
ENSG00000187323	ENSMMUG00000013999	0.0038	0.0561	ortholog_one2one
ENSG00000141458	ENSMMUG00000021484	0.0159	0.1009	ortholog_one2one
ENSG00000154889	ENSMMUG00000064267	0.0298	0.054	ortholog_one2one
ENSG00000141452	ENSMMUG00000021480	0.0015	0.0553	ortholog_one2one
ENSG00000119541	ENSMMUG00000021184	0.002	0.0272	ortholog_one2one
ENSG00000206075	ENSMMUG00000014182	0.0051	0.0483	ortholog_one2one
ENSG00000134046	ENSMMUG00000003136	0.0012	0.0187	ortholog_one2one
ENSG00000141384	ENSMMUG00000016190	0.0132	0.032	ortholog_one2one
ENSG00000101751	ENSMMUG00000010911	0.0254	0.0401	ortholog_one2one
ENSG00000166634	ENSMMUG00000007171	0.0246	0.0768	ortholog_one2one
ENSG00000078142	ENSMMUG00000014553	0.003	0.0702	ortholog_one2one
ENSG00000134504	ENSMMUG00000004595	0	0	ortholog_one2one
ENSG00000197641	ENSMMUG00000047095	0.0242	0.0651	ortholog_one2one
ENSG00000154080	ENSMMUG00000011801	0.0132	0.036	ortholog_one2one
ENSG00000206073	ENSMMUG00000058384	0.061	0.0717	ortholog_many2many
ENSG00000206073	ENSMMUG00000042415	0.0603	0.0773	ortholog_many2many
ENSG00000141431	ENSMMUG00000014451	0.0144	0.0496	ortholog_one2one
ENSG00000206072	ENSMMUG00000008737	0.0254	0.0884	ortholog_one2one
ENSG00000057149	ENSMMUG00000058384	0.0585	0.1124	ortholog_many2many
ENSG00000057149	ENSMMUG00000042415	0.0639	0.1105	ortholog_many2many
ENSG00000166845	ENSMMUG00000010914	0.0264	0.0636	ortholog_one2one
ENSG00000174448	ENSMMUG00000010913	0.0316	0.0317	ortholog_one2one
ENSG00000152214	ENSMMUG00000038452	0.0022	0.0643	ortholog_one2one
ENSG00000166396	ENSMMUG00000016615	0.0219	0.0847	ortholog_one2one
ENSG00000101746	ENSMMUG00000017276	0.0007	0.0311	ortholog_one2one
ENSG00000197632	ENSMMUG00000016617	0.0246	0.07	ortholog_one2one
ENSG00000242550	ENSMMUG00000016618	0.0234	0.0879	ortholog_one2one
ENSG00000178690	ENSMMUG00000013356	0.0612	0.0837	ortholog_one2one
ENSG00000132872	ENSMMUG00000017016	0.0056	0.0361	ortholog_one2one
ENSG00000041353	ENSMMUG00000040524	0.0045	0.0423	ortholog_one2one
ENSG00000166510	ENSMMUG00000021598	0.0152	0.0457	ortholog_one2one
ENSG00000166401	ENSMMUG00000022873	0.013	0.0815	ortholog_one2one
ENSG00000101639	ENSMMUG00000064902	0.0286	0.0783	ortholog_one2one
ENSG00000152217	ENSMMUG00000004997	0.0027	0.0359	ortholog_one2one
ENSG00000132874	ENSMMUG00000004010	0.0187	0.0903	ortholog_one2one
ENSG00000141469	ENSMMUG00000011037	0.0347	0.0588	ortholog_one2one
ENSG00000170558	ENSMMUG00000015178	0.0037	0.0414	ortholog_one2one
ENSG00000134769	ENSMMUG00000003302	0.0126	0.0654	ortholog_one2one
ENSG00000173213	ENSMMUG00000011029	0.0307	0.2991	ortholog_one2many
ENSG00000101557	ENSMMUG00000004660	0	0	ortholog_one2one
ENSG00000079134	ENSMMUG00000004662	0.002	0.0281	ortholog_one2one
ENSG00000154065	ENSMMUG00000020328	0.0033	0.0399	ortholog_one2one
ENSG00000168675	ENSMMUG00000004032	0.0126	0.1169	ortholog_one2one
ENSG00000049759	ENSMMUG00000006616	0.0672	0.1542	ortholog_one2one
ENSG00000134762	ENSMMUG00000007668	0.0179	0.0782	ortholog_one2one
ENSG00000053747	ENSMMUG00000004321	0.0196	0.0647	ortholog_one2one
ENSG00000091164	ENSMMUG00000012915	0.0215	0.0997	ortholog_one2one
ENSG00000091157	ENSMMUG00000012916	0.0032	0.0593	ortholog_one2one
ENSG00000158270	ENSMMUG00000004663	0.0074	0.0974	ortholog_one2one
ENSG00000177143	ENSMMUG00000012130	0.0301	0.1753	ortholog_one2one
ENSG00000166974	ENSMMUG00000017662	0.0029	0.0481	ortholog_one2one
ENSG00000197046	ENSMMUG00000003561	0.0271	0.1777	ortholog_one2one
ENSG00000177511	ENSMMUG00000016110	0.0023	0.0272	ortholog_one2one
ENSG00000186814	ENSMMUG00000062080	0.0256	0.0396	ortholog_one2one
ENSG00000176890	ENSMMUG00000004046	0.0106	0.0855	ortholog_one2one
ENSG00000186812	ENSMMUG00000020530	0.0115	0.0479	ortholog_one2one
ENSG00000079101	ENSMMUG00000004045	0.0267	0.071	ortholog_one2one
ENSG00000132199	ENSMMUG00000004051	0.0085	0.0858	ortholog_one2one
ENSG00000152223	ENSMMUG00000003562	0.0125	0.0502	ortholog_one2one
ENSG00000101574	ENSMMUG00000018950	0.0124	0.0553	ortholog_one2one
ENSG00000172466	ENSMMUG00000051333	0.0026	0.0149	ortholog_one2one
ENSG00000177150	ENSMMUG00000001881	0.0202	0.072	ortholog_one2many
ENSG00000177150	ENSMMUG00000011961	0.0166	0.102	ortholog_one2many
ENSG00000101654	ENSMMUG00000003485	0.0312	0.0729	ortholog_one2one
ENSG00000119547	ENSMMUG00000023218	0.0008	0.0796	ortholog_one2one
ENSG00000153391	ENSMMUG00000020108	0.0084	0.0593	ortholog_one2one
ENSG00000080986	ENSMMUG00000018952	0.0038	0.0367	ortholog_one2one
ENSG00000152229	ENSMMUG00000003566	0.0224	0.065	ortholog_one2one
ENSG00000168234	ENSMMUG00000004343	0.0194	0.0886	ortholog_one2one
ENSG00000101596	ENSMMUG00000005461	0.0072	0.0586	ortholog_one2one
ENSG00000152240	ENSMMUG00000003124	0.0118	0.0884	ortholog_one2one
ENSG00000101558	ENSMMUG00000062614	0.0034	0.049	ortholog_one2one
ENSG00000152234	ENSMMUG00000003570	0.0183	0.0978	ortholog_one2one
ENSG00000066926	ENSMMUG00000022568	0.0169	0.0703	ortholog_one2one
ENSG00000134755	ENSMMUG00000011687	0.0189	0.0593	ortholog_one2one
ENSG00000132205	ENSMMUG00000017546	0.0313	0.1063	ortholog_one2one
ENSG00000196628	ENSMMUG00000012001	0.008	0.0413	ortholog_one2one
ENSG00000134765	ENSMMUG00000011690	0.0214	0.0571	ortholog_one2one
ENSG00000154856	ENSMMUG00000056891	0.0033	0.1082	ortholog_one2one
ENSG00000134440	ENSMMUG00000019974	0.0306	0.0999	ortholog_one2one
ENSG00000081923	ENSMMUG00000019976	0.0118	0.0578	ortholog_one2one
ENSG00000175065	ENSMMUG00000022704	0.0433	0.1177	ortholog_one2one
ENSG00000154040	ENSMMUG00000004346	0.0225	0.0219	ortholog_one2one
ENSG00000134760	ENSMMUG00000022703	0.041	0.0991	ortholog_one2one
ENSG00000141429	ENSMMUG00000000457	0	0	ortholog_one2one
ENSG00000141447	ENSMMUG00000004350	0.0087	0.0488	ortholog_one2one
ENSG00000101577	ENSMMUG00000017548	0.0069	0.0762	ortholog_one2one
ENSG00000134265	ENSMMUG00000054422	0.0031	0.0975	ortholog_one2one
ENSG00000176105	ENSMMUG00000004054	0.0016	0.0671	ortholog_one2one
ENSG00000141433	ENSMMUG00000062768	0.0964	0.346	ortholog_one2one
ENSG00000134757	ENSMMUG00000021094	0.0206	0.0649	ortholog_one2one
ENSG00000081138	ENSMMUG00000000576	0.003	0.0784	ortholog_one2one
ENSG00000154864	ENSMMUG00000057787	0.0069	0.0622	ortholog_one2one
ENSG00000046604	ENSMMUG00000021095	0.019	0.078	ortholog_one2one
ENSG00000071991	ENSMMUG00000013529	0.0162	0.0663	ortholog_one2one
ENSG00000171451	ENSMMUG00000042864	0.0067	0.0534	ortholog_one2one
ENSG00000118271	ENSMMUG00000052277	0.1275	0.133	ortholog_one2one
ENSG00000141401	ENSMMUG00000056345	0.0033	0.122	ortholog_one2one
ENSG00000141428	ENSMMUG00000018782	0.0827	0.2002	ortholog_one2one
ENSG00000118276	ENSMMUG00000016674	0.0013	0.0488	ortholog_one2one
ENSG00000166479	ENSMMUG00000017728	0.0073	0.0565	ortholog_one2one
ENSG00000141437	ENSMMUG00000008669	0.0435	0.0425	ortholog_one2one
ENSG00000141425	ENSMMUG00000018777	0.0016	0.0332	ortholog_one2one
ENSG00000101605	ENSMMUG00000019892	0.0148	0.0683	ortholog_one2one
ENSG00000154059	ENSMMUG00000044883	0.0372	0.0591	ortholog_one2many
ENSG00000154059	ENSMMUG00000004664	0.0043	0.0722	ortholog_one2many
ENSG00000134489	ENSMMUG00000015065	0.0306	0.0796	ortholog_one2one
ENSG00000150636	ENSMMUG00000022902	0.03	0.0689	ortholog_one2one
ENSG00000181626	ENSMMUG00000061715	0.0792	0.0605	ortholog_one2one
ENSG00000198796	ENSMMUG00000006635	0.0527	0.0639	ortholog_one2one
ENSG00000153339	ENSMMUG00000018006	0.0048	0.0426	ortholog_one2one
ENSG00000172175	ENSMMUG00000014235	0.0056	0.0499	ortholog_one2one
ENSG00000206052	ENSMMUG00000018275	0.0838	0.2289	ortholog_one2one
ENSG00000150637	ENSMMUG00000052693	0.1647	0.2091	ortholog_one2one
ENSG00000176194	ENSMMUG00000060236	0.0221	0.1153	ortholog_one2one
ENSG00000118680	ENSMMUG00000019893	0.1917	0.657	ortholog_one2one
ENSG00000197705	ENSMMUG00000008190	0.0336	0.1427	ortholog_one2one
ENSG00000101695	ENSMMUG00000059512	0.0152	0.0521	ortholog_one2one
ENSG00000141434	ENSMMUG00000023019	0.0273	0.0855	ortholog_one2one
ENSG00000141441	ENSMMUG00000023020	0.0076	0.0674	ortholog_one2one
ENSG00000134758	ENSMMUG00000012849	0.0019	0.0366	ortholog_one2one
ENSG00000236396	ENSMMUG00000023619	0.0498	0.0926	ortholog_one2many
ENSG00000198795	ENSMMUG00000008600	0.0011	0.0445	ortholog_one2one
ENSG00000152242	ENSMMUG00000011473	0.0045	0.0392	ortholog_one2one
ENSG00000134759	ENSMMUG00000018785	0.009	0.0608	ortholog_one2one
ENSG00000141622	ENSMMUG00000017243	0	0	ortholog_one2one
ENSG00000074657	ENSMMUG00000001245	0.0053	0.0636	ortholog_one2one
ENSG00000141424	ENSMMUG00000018784	0.0104	0.0485	ortholog_one2one
ENSG00000166960	ENSMMUG00000004328	0.0417	0.0522	ortholog_one2one
ENSG00000141380	ENSMMUG00000018059	0.0036	0.035	ortholog_one2one
ENSG00000166562	ENSMMUG00000004408	0.0331	0.1294	ortholog_one2one
ENSG00000134443	ENSMMUG00000007584	0.0341	0.0687	ortholog_one2one
ENSG00000134438	ENSMMUG00000007583	0.0035	0.2099	ortholog_one2one
ENSG00000166569	ENSMMUG00000041950	0.0057	0.0242	ortholog_one2one
ENSG00000167210	ENSMMUG00000017246	0.0078	0.0974	ortholog_one2one
ENSG00000074695	ENSMMUG00000007580	0.0176	0.0529	ortholog_one2one
ENSG00000176225	ENSMMUG00000010169	0.0174	0.0623	ortholog_one2one
ENSG00000183287	ENSMMUG00000010402	0.0083	0.0594	ortholog_one2one
ENSG00000166342	ENSMMUG00000020595	0.0017	0.0391	ortholog_one2one
ENSG00000101638	ENSMMUG00000002742	0.003	0.1236	ortholog_one2one
ENSG00000170677	ENSMMUG00000058184	0.0068	0.0785	ortholog_one2one
ENSG00000177426	ENSMMUG00000005086	0.0918	0.2521	ortholog_one2one
ENSG00000141668	ENSMMUG00000010417	0.0059	0.0557	ortholog_one2one
ENSG00000075643	ENSMMUG00000018791	0.0244	0.0878	ortholog_one2one
ENSG00000078043	ENSMMUG00000004498	0.0008	0.0262	ortholog_one2one
ENSG00000274744	ENSMMUG00000044172	0.0834	0.122	ortholog_one2many
ENSG00000166603	ENSMMUG00000017258	0.006	0.0476	ortholog_one2one
ENSG00000167216	ENSMMUG00000015952	0.0149	0.0506	ortholog_one2one
ENSG00000183791	ENSMMUG00000044172	0.0855	0.1218	ortholog_one2many
ENSG00000278674	ENSMMUG00000044172	0.0843	0.1223	ortholog_one2many
ENSG00000206181	ENSMMUG00000044172	0.118	0.124	ortholog_one2many
ENSG00000184828	ENSMMUG00000015704	0.0007	0.162	ortholog_one2one
ENSG00000134775	ENSMMUG00000006862	0.0097	0.0525	ortholog_one2one
ENSG00000134779	ENSMMUG00000006863	0.1298	0.2218	ortholog_one2one
ENSG00000141404	ENSMMUG00000050929	0.0085	0.0642	ortholog_one2one
ENSG00000017797	ENSMMUG00000058728	0.0034	0.0502	ortholog_one2one
ENSG00000133313	ENSMMUG00000053517	0.1657	0.4408	ortholog_one2one
ENSG00000101665	ENSMMUG00000056276	0.001	0.0204	ortholog_one2one
ENSG00000141665	ENSMMUG00000023298	0.0297	0.0543	ortholog_one2one
ENSG00000215474	ENSMMUG00000048459	0.0082	0.1489	ortholog_one2one
ENSG00000141627	ENSMMUG00000001760	0.0052	0.0413	ortholog_one2one
ENSG00000075336	ENSMMUG00000023299	0.0294	0.0639	ortholog_one2one
ENSG00000166347	ENSMMUG00000013607	0.1655	0.4412	ortholog_one2one
ENSG00000231824	ENSMMUG00000059913	0.0278	0.0556	ortholog_one2one
ENSG00000206043	ENSMMUG00000020905	0.0261	0.0519	ortholog_one2one
ENSG00000198081	ENSMMUG00000022005	0	0	ortholog_one2one
ENSG00000187773	ENSMMUG00000015702	0.0177	0.1356	ortholog_one2one
ENSG00000175387	ENSMMUG00000007816	0	0	ortholog_one2one
ENSG00000105552	ENSMMUG00000010079	0.0256	0.107	ortholog_one2one
ENSG00000142515	ENSMMUG00000012841	0.0531	0.1088	ortholog_one2one
ENSG00000076650	ENSMMUG00000011790	0.0501	0.1235	ortholog_one2one
ENSG00000083812	ENSMMUG00000014692	0.0562	0.2592	ortholog_one2one
ENSG00000083807	ENSMMUG00000017873	0.0269	0.092	ortholog_one2one
ENSG00000083838	ENSMMUG00000014693			ortholog_one2one
ENSG00000104835	ENSMMUG00000028765	0.0371	0.1474	ortholog_one2one
ENSG00000269190	ENSMMUG00000014544	0.0032	0.1563	ortholog_one2one
ENSG00000128626	ENSMMUG00000060269	0.019	0.1835	ortholog_one2one
ENSG00000125746	ENSMMUG00000019032	0.0053	0.0682	ortholog_one2one
ENSG00000126460	ENSMMUG00000049747	0.0362	0.0853	ortholog_one2one
ENSG00000130876	ENSMMUG00000022875	0.1855	0.8018	ortholog_one2one
ENSG00000142546	ENSMMUG00000003819	0.0041	0.1353	ortholog_one2one
ENSG00000130881	ENSMMUG00000022872	0.0078	0.183	ortholog_one2one
ENSG00000167751	ENSMMUG00000065035	0.033	0.0768	ortholog_one2one
ENSG00000130300	ENSMMUG00000002413	0.0251	0.1221	ortholog_one2one
ENSG00000269720	ENSMMUG00000063819	0.0273	0.0999	ortholog_one2one
ENSG00000130303	ENSMMUG00000005829	0.1286	0.1694	ortholog_one2one
ENSG00000167749	ENSMMUG00000028729	0.0495	0.0885	ortholog_one2one
ENSG00000087076	ENSMMUG00000028736	0.0158	0.0725	ortholog_one2one
ENSG00000119574	ENSMMUG00000017874	0.0068	0.1226	ortholog_one2one
ENSG00000141971	ENSMMUG00000005830	0.0032	0.0722	ortholog_one2one
ENSG00000183760	ENSMMUG00000012787	0.0063	0.1154	ortholog_one2one
ENSG00000213022	ENSMMUG00000028728	0.0054	0.1109	ortholog_one2many
ENSG00000011485	ENSMMUG00000000217	0.0177	0.1727	ortholog_one2one
ENSG00000167754	ENSMMUG00000013597	0.0276	0.1266	ortholog_one2one
ENSG00000105559	ENSMMUG00000009222	0.0143	0.0715	ortholog_one2one
ENSG00000167755	ENSMMUG00000061396	0.0077	0.1008	ortholog_one2one
ENSG00000169035	ENSMMUG00000015445	0.1746	0.4701	ortholog_one2one
ENSG00000234465	ENSMMUG00000042645	0.0516	0.1157	ortholog_one2one
ENSG00000073050	ENSMMUG00000004467	0.0145	0.104	ortholog_one2one
ENSG00000167378	ENSMMUG00000004468	0.0132	0.0748	ortholog_one2one
ENSG00000087074	ENSMMUG00000009223	0.0464	0.0689	ortholog_one2one
ENSG00000169515	ENSMMUG00000003190	0.0516	0.0934	ortholog_one2one
ENSG00000130726	ENSMMUG00000020051	0.0038	0.0822	ortholog_one2one
ENSG00000104804	ENSMMUG00000048854	0.0475	0.0834	ortholog_one2one
ENSG00000130669	ENSMMUG00000013140	0.0077	0.1269	ortholog_one2one
ENSG00000277531	ENSMMUG00000061795	0.0103	0.0862	ortholog_one2one
ENSG00000182013	ENSMMUG00000005827	0.0225	0.0766	ortholog_one2one
ENSG00000188505	ENSMMUG00000056327	0.0116	0.1435	ortholog_one2one
ENSG00000179751	ENSMMUG00000061074	0.0237	0.2026	ortholog_one2one
ENSG00000230510	ENSMMUG00000057546			ortholog_one2many
ENSG00000230510	ENSMMUG00000050577	1.4392	1.3984	ortholog_one2many
