Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSG00000196620	ENSG00000167165	UGT2B15	UGT1A6	5.25286112614094e-07	0.000184411158975896	2	Vertebrata	protein_coding
ENSG00000090924	ENSG00000120278	PLEKHG2	PLEKHG1	2.46665277639311e-07	0.00530493902073099	4	Vertebrata	protein_coding
ENSG00000163531	ENSG00000134121	NFASC	CHL1	4.83198283442691e-10	9.87379663700091e-31	3	Vertebrata	protein_coding
ENSG00000115758	ENSG00000142920	ODC1	AZIN2	0.000157535316175195	1.11024345326791e-15	4	Vertebrata	protein_coding
ENSG00000164142	ENSG00000051009	FAM160A1	FAM160A2	2.57935071761659e-07	1.0026883853511e-07	4	Vertebrata	protein_coding
ENSG00000129354	ENSG00000072958	AP1M2	AP1M1	0.000118297322908862	2.13118037972847e-11	2	Vertebrata	protein_coding
ENSG00000268083	ENSG00000143889	AC104534.3	HNRNPLL	5.70532454312749e-11	5.88810705593717e-09	5	Vertebrata	protein_coding
ENSG00000106003	ENSG00000100060	LFNG	MFNG	1.52109709367025e-09	2.68103532007627e-23	4	Vertebrata	protein_coding
ENSG00000105401	ENSG00000106993	CDC37	CDC37L1	0.000124121458809183	3.73782980058634e-09	4	Vertebrata	protein_coding
ENSG00000126733	ENSG00000276644	DACH2	DACH1	1.22829145305809e-06	1.42806883018457e-29	3	Vertebrata	protein_coding
ENSG00000221869	ENSG00000245848	CEBPD	CEBPA	7.86157477319847e-05	5.07208732236783e-14	4	Vertebrata	protein_coding
ENSG00000165996	ENSG00000206527	HACD1	HACD2	2.18624284197948e-05	1.91207679832694e-24	4	Vertebrata	protein_coding
ENSG00000023171	ENSG00000178075	GRAMD1B	GRAMD1C	0.000372470361787767	3.91851501777893e-25	2	Vertebrata	protein_coding
ENSG00000170390	ENSG00000133083	DCLK2	DCLK1	2.24983620669242e-14	1.88879245578406e-18	5	Vertebrata	protein_coding
ENSG00000198972	ENSG00000198975	MIRLET7E	MIRLET7A2	0.000292062582883831	0.00155910926093653	2	Vertebrata	miRNA
ENSG00000083857	ENSG00000086570	FAT1	FAT2	1.40434285603551e-20	1.91379694943137e-39	4	Vertebrata	protein_coding
ENSG00000164588	ENSG00000099822	HCN1	HCN2	9.88357544983165e-06	5.28840331528796e-29	2	Vertebrata	protein_coding
ENSG00000138757	ENSG00000145907	G3BP2	G3BP1	4.04426151297007e-06	5.74869297483513e-32	3	Vertebrata	protein_coding
ENSG00000159176	ENSG00000175183	CSRP1	CSRP2	0.00109022805261894	1.07661440010636e-31	2	Vertebrata	protein_coding
ENSG00000182256	ENSG00000163285	GABRG3	GABRG1	2.00049511267568e-08	7.75508608431379e-16	4	Vertebrata	protein_coding
ENSG00000162738	ENSG00000173218	VANGL2	VANGL1	0.00483069145689272	0.000459795510759141	3	Vertebrata	protein_coding
ENSG00000134757	ENSG00000179242	DSG3	CDH4	0.00609297652073953	1.77152430853517e-38	1	Vertebrata	protein_coding
ENSG00000117569	ENSG00000011304	PTBP2	PTBP1	3.68383950567614e-13	3.20263509398918e-15	5	Vertebrata	protein_coding
ENSG00000170807	ENSG00000163157	LMOD2	TMOD4	0.00552598460360442	0.00159660421576859	2	Vertebrata	protein_coding
ENSG00000128805	ENSG00000163219	ARHGAP22	ARHGAP25	8.03830037667369e-05	1.52867624830068e-27	3	Vertebrata	protein_coding
ENSG00000151239	ENSG00000247596	TWF1	TWF2	0.00190702569650989	2.50053034116133e-26	3	Vertebrata	protein_coding
ENSG00000150510	ENSG00000124019	FAM124A	FAM124B	2.23112779053886e-07	8.61875438173617e-15	2	Vertebrata	protein_coding
ENSG00000136141	ENSG00000077454	LRCH1	LRCH4	0.000373057999910798	7.29165901259171e-05	5	Vertebrata	protein_coding
ENSG00000130529	ENSG00000134160	TRPM4	TRPM1	0.000417524831598841	2.99339552450944e-05	2	Vertebrata	protein_coding
ENSG00000105516	ENSG00000108924	DBP	HLF	0.00614776802678249	2.9590565436945e-05	3	Vertebrata	protein_coding
ENSG00000124067	ENSG00000140199	SLC12A4	SLC12A6	0.000114802183330146	6.21630732813671e-08	4	Vertebrata	protein_coding
ENSG00000143333	ENSG00000147509	RGS16	RGS20	0.00822059900091073	5.70566528453614e-08	3	Vertebrata	protein_coding
ENSG00000125753	ENSG00000154380	VASP	ENAH	9.08266831905269e-07	0.000311774479700819	3	Vertebrata	protein_coding
ENSG00000271271	ENSG00000241119	UGT2A2	UGT1A9	2.78824277013556e-06	0.00102535821713552	2	Vertebrata	protein_coding
ENSG00000268465	ENSG00000008256	CTC-273B12.7	CYTH3	0.000640123009628692	5.3354611970324e-06	2	Vertebrata	protein_coding
ENSG00000119715	ENSG00000173153	ESRRB	ESRRA	1.03210118763111e-05	4.49469257181913e-12	2	Vertebrata	protein_coding
ENSG00000154227	ENSG00000143418	CERS3	CERS2	4.63491302299146e-07	6.44651306124956e-17	4	Vertebrata	protein_coding
ENSG00000111897	ENSG00000132824	SERINC1	SERINC3	1.88731746141319e-05	7.49461318155503e-12	4	Vertebrata	protein_coding
ENSG00000117834	ENSG00000100191	SLC5A9	SLC5A4	1.97039783925104e-07	7.34315817049907e-06	4	Vertebrata	protein_coding
ENSG00000042980	ENSG00000143537	ADAM28	ADAM15	2.13976310113283e-06	0.00893779221805393	4	Vertebrata	protein_coding
ENSG00000163995	ENSG00000173210	ABLIM2	ABLIM3	1.61852746165609e-06	2.41598251222527e-31	3	Vertebrata	protein_coding
ENSG00000164144	ENSG00000132254	ARFIP1	ARFIP2	1.36807130986562e-06	1.65243658156208e-15	3	Vertebrata	protein_coding
ENSG00000105738	ENSG00000213445	SIPA1L3	SIPA1	0.000212895222427613	1.40847139585852e-22	2	Vertebrata	protein_coding
ENSG00000186090	ENSG00000166736	HTR3D	HTR3A	9.5023438767764e-07	3.54997089923064e-09	2	Vertebrata	protein_coding
ENSG00000169045	ENSG00000096746	HNRNPH1	HNRNPH3	0.000245329946770591	4.58990579484294e-20	4	Vertebrata	protein_coding
ENSG00000172845	ENSG00000185591	SP3	SP1	0.00867391506475948	3.96891639170773e-13	2	Vertebrata	protein_coding
ENSG00000147548	ENSG00000165671	WHSC1L1	NSD1	6.69627874959952e-09	3.54493660587098e-21	3	Vertebrata	protein_coding
ENSG00000164916	ENSG00000141568	FOXK1	FOXK2	3.44960933559801e-06	5.10548410673189e-23	2	Vertebrata	protein_coding
ENSG00000012822	ENSG00000106052	CALCOCO1	TAX1BP1	0.000657528542455897	5.64154115027019e-28	1	Vertebrata	protein_coding
ENSG00000099365	ENSG00000106089	STX1B	STX1A	5.8474137316348e-05	7.20493851279303e-07	3	Vertebrata	protein_coding
ENSG00000068001	ENSG00000106304	HYAL2	SPAM1	3.89326892135238e-09	1.84937514295474e-32	2	Vertebrata	protein_coding
ENSG00000186792	ENSG00000106302	HYAL3	HYAL4	5.62346897880418e-08	1.88858489014906e-28	2	Vertebrata	protein_coding
ENSG00000196876	ENSG00000136531	SCN8A	SCN2A	1.64157823844087e-06	5.03043663660422e-28	2	Vertebrata	protein_coding
ENSG00000147488	ENSG00000186487	ST18	MYT1L	0.00472795108416278	6.10721039675895e-16	2	Vertebrata	protein_coding
ENSG00000196620	ENSG00000174607	UGT2B15	UGT8	1.32911410427805e-08	8.79704147498278e-06	1	Vertebrata	protein_coding
ENSG00000132470	ENSG00000115221	ITGB4	ITGB6	0.00102850582788014	2.58666133670151e-11	2	Vertebrata	protein_coding
ENSG00000181856	ENSG00000059804	SLC2A4	SLC2A3	0.00102977282741546	2.12353654271523e-07	3	Vertebrata	protein_coding
ENSG00000070808	ENSG00000145349	CAMK2A	CAMK2D	1.71558448809911e-16	2.7672162058188e-33	4	Vertebrata	protein_coding
ENSG00000153822	ENSG00000182324	KCNJ16	KCNJ14	0.00170420923860019	0.00180826458429949	3	Vertebrata	protein_coding
ENSG00000198743	ENSG00000100170	SLC5A3	SLC5A1	0.00535507622487566	2.56639560769344e-05	2	Vertebrata	protein_coding
ENSG00000135083	ENSG00000107443	CCNJL	CCNJ	3.82651068638217e-06	7.05913577142282e-26	2	Vertebrata	protein_coding
ENSG00000115593	ENSG00000143499	SMYD1	SMYD2	0.0028745711851213	0.000257218122843908	2	Vertebrata	protein_coding
ENSG00000184481	ENSG00000118689	FOXO4	FOXO3	1.76245416699447e-06	7.87948197241023e-07	4	Vertebrata	protein_coding
ENSG00000042980	ENSG00000149451	ADAM28	ADAM33	6.05943455342358e-08	1.90317358520616e-13	4	Vertebrata	protein_coding
ENSG00000164050	ENSG00000198753	PLXNB1	PLXNB3	8.5780276340602e-09	1.02865542266065e-13	5	Vertebrata	protein_coding
ENSG00000185483	ENSG00000169071	ROR1	ROR2	4.13113617035913e-13	7.89151693342458e-17	4	Vertebrata	protein_coding
ENSG00000156475	ENSG00000175470	PPP2R2B	PPP2R2D	7.70052969196414e-19	2.48911590924941e-25	5	Vertebrata	protein_coding
ENSG00000185386	ENSG00000112062	MAPK11	MAPK14	7.3416832964655e-07	3.85793383187616e-27	2	Vertebrata	protein_coding
ENSG00000115380	ENSG00000077942	EFEMP1	FBLN1	6.01418371207154e-09	0.00635223055655086	3	Vertebrata	protein_coding
ENSG00000103260	ENSG00000176845	METRN	METRNL	2.47731906171069e-13	2.24780304173151e-26	1	Vertebrata	protein_coding
ENSG00000213759	ENSG00000242515	UGT2B11	UGT1A10	6.12685928180027e-08	0.000136576587419082	3	Vertebrata	protein_coding
ENSG00000109103	ENSG00000175970	UNC119	UNC119B	1.30147222500914e-16	1.77881137503756e-33	5	Vertebrata	protein_coding
ENSG00000174827	ENSG00000172367	PDZK1	PDZD3	7.89583310577531e-05	1.35107271421625e-15	4	Vertebrata	protein_coding
ENSG00000157107	ENSG00000130475	FCHO2	FCHO1	3.59395401600187e-07	9.27126797165783e-27	3	Vertebrata	protein_coding
ENSG00000115085	ENSG00000165025	ZAP70	SYK	3.2751522834064e-08	5.77221417302502e-29	4	Vertebrata	protein_coding
ENSG00000113722	ENSG00000165556	CDX1	CDX2	6.04633897346037e-12	7.69918298659669e-09	5	Vertebrata	protein_coding
ENSG00000127074	ENSG00000171700	RGS13	RGS19	0.000132387177888817	3.98550054291106e-08	3	Vertebrata	protein_coding
ENSG00000140968	ENSG00000185507	IRF8	IRF7	0.00250404217962086	0.00518223149342303	1	Vertebrata	protein_coding
ENSG00000066135	ENSG00000282960	KDM4A	AL513412.1	0.000860226626471885	1.97979586707901e-12	3	Vertebrata	protein_coding
ENSG00000141542	ENSG00000197562	RAB40B	RAB40C	4.30535796023797e-16	3.64396483232437e-24	3	Vertebrata	protein_coding
ENSG00000134013	ENSG00000113083	LOXL2	LOX	5.91560782659885e-05	4.71181398676214e-08	2	Vertebrata	protein_coding
ENSG00000006459	ENSG00000197724	KDM7A	PHF2	0.000611697261810464	6.51293610369186e-23	2	Vertebrata	protein_coding
ENSG00000148948	ENSG00000128594	LRRC4C	LRRC4	9.57680469750172e-09	3.10353875116902e-18	3	Vertebrata	protein_coding
ENSG00000136274	ENSG00000196531	NACAD	NACA	0.000121354557279014	1.80525780055336e-10	4	Vertebrata	protein_coding
ENSG00000142208	ENSG00000117020	AKT1	AKT3	1.13813695015323e-10	1.30562965338084e-31	3	Vertebrata	protein_coding
ENSG00000121851	ENSG00000113356	POLR3GL	POLR3G	0.00982516323927561	7.9422660586456e-10	1	Vertebrata	protein_coding
ENSG00000107404	ENSG00000150764	DVL1	DIXDC1	0.00735635238450353	7.1058284755906e-07	2	Vertebrata	protein_coding
ENSG00000276045	ENSG00000175938	ORAI1	ORAI3	1.17546022064459e-06	3.86657331554085e-09	5	Vertebrata	protein_coding
ENSG00000156453	ENSG00000280165	PCDH1	PCDH20	1.16118155093722e-10	2.67954543084797e-17	3	Vertebrata	protein_coding
ENSG00000136828	ENSG00000116191	RALGPS1	RALGPS2	4.31677723597486e-23	6.91028151312805e-37	4	Vertebrata	protein_coding
ENSG00000165476	ENSG00000068615	REEP3	REEP1	0.000680120356551083	3.22856909848538e-22	3	Vertebrata	protein_coding
ENSG00000157322	ENSG00000101074	CLEC18A	R3HDML	0.000166854299343267	3.38357539325525e-21	1	Vertebrata	protein_coding
ENSG00000147509	ENSG00000091844	RGS20	RGS17	0.000439460890311516	9.67592256204269e-09	3	Vertebrata	protein_coding
ENSG00000250741	ENSG00000116981	NT5C1B-RDH14	NT5C1A	0.00565430486720007	1.29723601885554e-28	3	Vertebrata	protein_coding
ENSG00000019186	ENSG00000140459	CYP24A1	CYP11A1	0.00043365878745728	6.11415331757143e-11	3	Vertebrata	protein_coding
ENSG00000108839	ENSG00000012779	ALOX12	ALOX5	0.0023207787737517	2.86355811281113e-05	1	Vertebrata	protein_coding
ENSG00000221818	ENSG00000088881	EBF2	EBF4	0.00015186001237082	2.42779982059682e-08	4	Vertebrata	protein_coding
ENSG00000182326	ENSG00000009724	C1S	MASP2	3.05422992772458e-07	4.77036002562565e-11	3	Vertebrata	protein_coding
ENSG00000183862	ENSG00000144191	CNGA2	CNGA3	7.0599853685835e-07	1.63640215027525e-25	3	Vertebrata	protein_coding
ENSG00000130309	ENSG00000167123	COLGALT1	CERCAM	2.31233585997288e-07	3.72994772600227e-14	5	Vertebrata	protein_coding
ENSG00000174640	ENSG00000257062	SLCO2A1	RP11-125O5.2	0.00210032203100144	0.00227416766832505	4	Vertebrata	protein_coding
ENSG00000196730	ENSG00000167657	DAPK1	DAPK3	0.000983088468445811	8.09709752052648e-17	2	Vertebrata	protein_coding
ENSG00000184210	ENSG00000166391	DGAT2L6	MOGAT2	0.00475727168859599	7.66699326617757e-11	3	Vertebrata	protein_coding
ENSG00000130829	ENSG00000164086	DUSP9	DUSP7	7.81402907553486e-06	5.06490887164621e-12	5	Vertebrata	protein_coding
ENSG00000103126	ENSG00000168646	AXIN1	AXIN2	5.03670187419004e-09	2.536951347068e-33	4	Vertebrata	protein_coding
ENSG00000157542	ENSG00000151704	KCNJ6	KCNJ1	9.77041514089105e-05	1.70007423602683e-30	2	Vertebrata	protein_coding
ENSG00000196482	ENSG00000173153	ESRRG	ESRRA	1.15621501258018e-05	1.98872892108612e-06	2	Vertebrata	protein_coding
ENSG00000009724	ENSG00000139178	MASP2	C1RL	0.00237611320114057	2.66758638416768e-08	2	Vertebrata	protein_coding
ENSG00000166557	ENSG00000243414	TMED3	TICAM2	3.09115807827745e-05	2.92571017193786e-18	4	Vertebrata	protein_coding
ENSG00000123552	ENSG00000156256	USP45	USP16	6.38747039788971e-08	9.85990751746965e-12	3	Vertebrata	protein_coding
ENSG00000213923	ENSG00000141551	CSNK1E	CSNK1D	4.22914406091723e-16	2.93630693674458e-27	5	Vertebrata	protein_coding
ENSG00000126214	ENSG00000174996	KLC1	KLC2	2.42893205904181e-08	2.61788853008359e-13	4	Vertebrata	protein_coding
ENSG00000002834	ENSG00000197893	LASP1	NRAP	3.30262561089333e-05	1.01816464211479e-08	2	Vertebrata	protein_coding
ENSG00000182580	ENSG00000146904	EPHB3	EPHA1	0.000411351820879979	6.45235753169227e-06	4	Vertebrata	protein_coding
ENSG00000204304	ENSG00000105717	PBX2	PBX4	1.35008298865843e-05	0.00395247886048169	4	Vertebrata	protein_coding
ENSG00000105641	ENSG00000100170	SLC5A5	SLC5A1	0.000131974470026727	1.05797309023554e-08	2	Vertebrata	protein_coding
ENSG00000158525	ENSG00000163751	CPA5	CPA3	0.0032995954367045	0.00516761366050346	2	Vertebrata	protein_coding
ENSG00000141380	ENSG00000184402	SS18	SS18L1	0.000244622847332329	6.40268420643696e-45	3	Vertebrata	protein_coding
ENSG00000104635	ENSG00000138821	SLC39A14	SLC39A8	0.00240190380677216	2.16325281203512e-05	4	Vertebrata	protein_coding
ENSG00000149527	ENSG00000114805	PLCH2	PLCH1	9.63161397065526e-05	4.16502119522693e-27	1	Vertebrata	protein_coding
ENSG00000140497	ENSG00000085365	SCAMP2	SCAMP1	2.04820018661413e-08	5.63200410015002e-22	3	Vertebrata	protein_coding
ENSG00000050555	ENSG00000058085	LAMC3	LAMC2	2.62087360052226e-12	3.57533160437312e-30	4	Vertebrata	protein_coding
ENSG00000196104	ENSG00000152377	SPOCK3	SPOCK1	1.44123827230971e-05	4.83106538859432e-29	3	Vertebrata	protein_coding
ENSG00000124772	ENSG00000144550	CPNE5	CPNE9	0.000365460762552575	1.71163393459068e-16	1	Vertebrata	protein_coding
ENSG00000092964	ENSG00000151640	DPYSL2	DPYSL4	7.54525903214764e-06	9.98547959033166e-22	5	Vertebrata	protein_coding
ENSG00000136573	ENSG00000197122	BLK	SRC	0.00139434301659405	1.17772813416133e-16	2	Vertebrata	protein_coding
ENSG00000125510	ENSG00000116329	OPRL1	OPRD1	0.00302660820059344	1.20392325988298e-18	2	Vertebrata	protein_coding
ENSG00000198722	ENSG00000137766	UNC13B	UNC13C	5.85098113419786e-12	9.25850092999936e-21	5	Vertebrata	protein_coding
ENSG00000208012	ENSG00000199165	MIRLET7F2	MIRLET7A1	0.00119686274790731	8.91242650264691e-16	2	Vertebrata	miRNA
ENSG00000179242	ENSG00000129910	CDH4	CDH15	1.10821126671268e-06	1.59743308909335e-17	1	Vertebrata	protein_coding
ENSG00000140937	ENSG00000149654	CDH11	CDH22	8.01297365448211e-06	1.25791330182745e-25	1	Vertebrata	protein_coding
ENSG00000140795	ENSG00000145949	MYLK3	MYLK4	0.000465865247436928	5.21494000550621e-18	3	Vertebrata	protein_coding
ENSG00000113263	ENSG00000135605	ITK	TEC	2.93136655973331e-07	7.81685731371106e-29	3	Vertebrata	protein_coding
ENSG00000155849	ENSG00000062598	ELMO1	ELMO2	0.00202698918988299	9.10696591069141e-15	2	Vertebrata	protein_coding
ENSG00000120742	ENSG00000151778	SERP1	SERP2	7.65850619924584e-05	7.855029573421e-11	3	Vertebrata	protein_coding
ENSG00000120694	ENSG00000170606	HSPH1	HSPA4	1.70701382362798e-08	9.89479968018614e-15	4	Vertebrata	protein_coding
ENSG00000125522	ENSG00000116329	NPBWR2	OPRD1	0.00400171189088104	4.51298281542631e-18	2	Vertebrata	protein_coding
ENSG00000183508	ENSG00000158246	FAM46C	FAM46B	5.6393087886735e-08	7.70152664619944e-05	4	Vertebrata	protein_coding
ENSG00000156096	ENSG00000241635	UGT2B4	UGT1A1	1.24597736029866e-09	3.61570333733538e-05	3	Vertebrata	protein_coding
ENSG00000171150	ENSG00000180008	SOCS5	SOCS4	4.00325076844222e-06	2.6111072267416e-26	2	Vertebrata	protein_coding
ENSG00000164305	ENSG00000165806	CASP3	CASP7	5.95262675236644e-08	6.68678970293413e-16	3	Vertebrata	protein_coding
ENSG00000172803	ENSG00000089006	SNX32	SNX5	0.00012199138923707	3.1322073432301e-06	5	Vertebrata	protein_coding
ENSG00000142449	ENSG00000166147	FBN3	FBN1	6.85186871509048e-07	1.84283763028721e-21	3	Vertebrata	protein_coding
ENSG00000196569	ENSG00000101680	LAMA2	LAMA1	0.000188828685072238	4.1499923181679e-12	3	Vertebrata	protein_coding
ENSG00000197948	ENSG00000137478	FCHSD1	FCHSD2	4.98095740204847e-08	1.75010108288388e-05	3	Vertebrata	protein_coding
ENSG00000155511	ENSG00000120251	GRIA1	GRIA2	1.67105475361756e-09	8.02059032876118e-24	4	Vertebrata	protein_coding
ENSG00000196860	ENSG00000173726	TOMM20L	TOMM20	0.0073494466918817	4.00182851242367e-08	2	Vertebrata	protein_coding
ENSG00000139132	ENSG00000146192	FGD4	FGD2	0.00323429309072213	4.85311614797754e-11	2	Vertebrata	protein_coding
ENSG00000129911	ENSG00000119138	KLF16	KLF9	0.0038140606130002	1.38550045123597e-13	2	Vertebrata	protein_coding
ENSG00000182179	ENSG00000130985	UBA7	UBA1	1.05072873979082e-10	1.9896466174948e-27	4	Vertebrata	protein_coding
ENSG00000149418	ENSG00000187045	ST14	TMPRSS6	0.000458776166762639	5.80661730397018e-06	1	Vertebrata	protein_coding
ENSG00000066044	ENSG00000107105	ELAVL1	ELAVL2	1.19269428287419e-08	4.48688549762144e-13	5	Vertebrata	protein_coding
ENSG00000135929	ENSG00000179142	CYP27A1	CYP11B2	0.000297495326221892	2.53623838155811e-05	4	Vertebrata	protein_coding
ENSG00000248920	ENSG00000055483	USP17L19	USP36	2.3245884595477e-08	6.86656862715557e-22	1	Vertebrata	protein_coding
ENSG00000137486	ENSG00000141480	ARRB1	ARRB2	2.79488147959682e-07	7.57107649942797e-05	5	Vertebrata	protein_coding
ENSG00000185437	ENSG00000198478	SH3BGR	SH3BGRL2	4.16693515272209e-07	7.53921591531557e-12	4	Vertebrata	protein_coding
ENSG00000100593	ENSG00000101230	ISM2	ISM1	1.21205695264355e-18	1.35648004720625e-33	1	Vertebrata	protein_coding
ENSG00000149257	ENSG00000163536	SERPINH1	SERPINI1	1.73847478156826e-08	5.71806689235372e-14	3	Vertebrata	protein_coding
ENSG00000179546	ENSG00000179097	HTR1D	HTR1F	0.00566567843141861	7.19865592350124e-06	2	Vertebrata	protein_coding
ENSG00000148660	ENSG00000070808	CAMK2G	CAMK2A	3.82367083808566e-15	1.26717635414925e-26	4	Vertebrata	protein_coding
ENSG00000105011	ENSG00000111875	ASF1B	ASF1A	0.00162862686027962	2.73754761223407e-05	3	Vertebrata	protein_coding
ENSG00000121769	ENSG00000164687	FABP3	FABP5	2.41311491775325e-06	2.60721881809298e-11	4	Vertebrata	protein_coding
ENSG00000213949	ENSG00000144668	ITGA1	ITGA9	0.00246919833369224	5.65135643227964e-05	1	Vertebrata	protein_coding
ENSG00000166426	ENSG00000197416	CRABP1	FABP12	0.000208858399197787	0.00810026006545278	2	Vertebrata	protein_coding
ENSG00000171044	ENSG00000260903	XKR6	XKR7	0.000780930568585407	2.15533419636265e-15	2	Vertebrata	protein_coding
ENSG00000143603	ENSG00000080709	KCNN3	KCNN2	1.7918189775947e-05	6.72532979825693e-08	5	Vertebrata	protein_coding
ENSG00000055118	ENSG00000184611	KCNH2	KCNH7	0.000467091317790992	4.04338448195604e-27	2	Vertebrata	protein_coding
ENSG00000119408	ENSG00000151414	NEK6	NEK7	3.95528055816408e-15	5.6481353879333e-41	3	Vertebrata	protein_coding
ENSG00000165246	ENSG00000169760	NLGN4Y	NLGN1	0.000103559611566099	4.40373742246148e-11	1	Vertebrata	protein_coding
ENSG00000146729	ENSG00000184117	GBAS	NIPSNAP1	3.44091719046215e-10	6.39264017428973e-32	3	Vertebrata	protein_coding
ENSG00000069020	ENSG00000105613	MAST4	MAST1	1.48664945535589e-06	1.32594295308551e-05	3	Vertebrata	protein_coding
ENSG00000138131	ENSG00000113083	LOXL4	LOX	1.96598009485182e-07	2.54637915823859e-07	2	Vertebrata	protein_coding
ENSG00000134013	ENSG00000129038	LOXL2	LOXL1	0.00255552525340155	1.203080307255e-05	2	Vertebrata	protein_coding
ENSG00000124491	ENSG00000166947	F13A1	EPB42	0.00532523482396005	2.63333041555943e-13	1	Vertebrata	protein_coding
ENSG00000136938	ENSG00000140350	ANP32B	ANP32A	1.95160181277417e-06	6.43281597632325e-06	4	Vertebrata	protein_coding
ENSG00000154305	ENSG00000212710	MIA3	CTAGE1	0.000528176121870485	2.74112712971521e-30	2	Vertebrata	protein_coding
ENSG00000155875	ENSG00000188659	SAXO1	SAXO2	0.000493676984571869	3.87291475684718e-12	3	Vertebrata	protein_coding
ENSG00000197888	ENSG00000244122	UGT2B17	UGT1A7	6.13223461794315e-08	0.000136824101016723	3	Vertebrata	protein_coding
ENSG00000282278	ENSG00000182578	RP11-231C18.3	CSF1R	1.41030479033476e-10	5.10144018899526e-31	2	Vertebrata	protein_coding
ENSG00000135338	ENSG00000157578	LCA5	LCA5L	2.19600785045141e-06	5.96585268654382e-09	3	Vertebrata	protein_coding
ENSG00000008516	ENSG00000102996	MMP25	MMP15	0.00532912867579583	0.000722402456792987	2	Vertebrata	protein_coding
ENSG00000157404	ENSG00000102755	KIT	FLT1	3.45380520391122e-09	3.5623245322823e-24	2	Vertebrata	protein_coding
ENSG00000012223	ENSG00000163975	LTF	MFI2	0.000166145045918236	2.42326115232202e-13	2	Vertebrata	protein_coding
